1668856139824,0.23685603,0.13942589,0.16981554,0.040097654,-0.3621328,-1.0913191
1668856139931,-0.23242739,0.07650862,-0.15576605,-0.08369452,0.048704386,0.54725075
1668856140021,-0.080326416,0.1937913,0.10750912,-0.12451339,0.19410431,0.39816475
1668856140123,0.025961008,0.075897776,0.004275931,0.12879586,-0.0746547,0.11997986
1668856140227,-0.030847786,0.065513365,0.02443389,-0.0019032955,-0.15824175,-0.09087849
1668856140324,-0.024739314,-0.029778805,0.05070032,0.20481801,0.20481241,0.021811485
1668856140428,0.013133216,-0.027335415,0.004275931,0.0149976015,-0.10179055,-0.19107151
1668856140528,-0.11331217,-0.023059484,-0.0012216945,-0.0054079294,-0.05261731,-0.11941624
1668856140628,-0.067498624,-0.01267508,-6.1084726E-4,0.11233586,0.31973338,0.11381817
1668856140726,0.008246438,-0.012064233,-0.042759307,-0.117486656,0.1993339,0.13350964
1668856140830,0.005803049,0.061848287,0.02687728,-0.3257122,-0.20771337,0.43632698
1668856140929,0.031458635,0.0581832,0.007330167,0.16343915,0.08062327,-0.355752
1668856141031,-0.10414946,-0.04871507,-0.08674031,-0.534791,-0.24794579,0.01414299
1668856141131,-0.0723854,0.07284354,0.058641337,-0.17117667,0.12676167,0.32026577
1668856141236,-0.12736166,0.14370182,0.018325418,-0.090779185,0.20271897,-0.025876999
1668856141331,0.02107423,0.04352287,0.0904054,-0.21590507,0.12820578,0.28437233
1668856141432,0.11575556,0.08750387,0.11850437,-0.027103424,0.31047738,4.196167E-5
1668856141535,-0.14385453,-0.23685603,-0.1123959,0.42223942,-0.7529812,-0.6249924
1668856141636,0.018019995,0.1357608,0.2596101,-0.0519495,-0.0824455,-0.3153267
1668856141739,-0.24892026,-0.115908265,-0.24861483,-0.109466195,-0.07624173,0.88420105
1668856141838,0.092543356,0.050853033,0.15210097,-0.09253836,0.21454895,0.14632893
1668856141948,-0.013744064,-0.051769305,-0.054365408,0.05221069,0.09440911,0.114774704
1668856142046,0.13530266,0.21761434,0.0030542363,0.16699469,0.22100198,-0.86881447
1668856142143,-0.86282176,0.5639647,-0.60046285,0.041051507,0.6557393,0.18135166
1668856142243,-0.7730272,-0.94055206,0.8087618,0.24611449,0.8002883,1.4568596
1668856142345,1.1732849,-1.9618887,-0.26938364,1.7339818,0.25300288,-2.1756887
1668856142446,0.11025793,0.54075253,-0.25655586,-0.9396593,0.3857813,-1.8875403
1668856142544,-0.7272137,-1.7303776,0.38605547,-0.6588788,-0.5203986,-2.7583933
1668856142650,1.489093,-1.420678,0.13255386,-2.778625,2.5056324,0.12684059
1668856142749,-0.75164753,1.0483667,1.4251066,-1.3754528,-1.0265782,2.628357
1668856142851,1.0388985,-0.67910945,1.2992721,1.3297387,-1.4999757,-1.2256479
1668856142950,-0.18417045,-0.7304206,-0.45263782,4.7833757,-2.0224962,-0.59346676
1668856143053,0.13469182,-0.74874604,-1.3854016,2.1488314,1.5819569,5.2922
1668856143155,0.90939885,-0.9778137,-0.33779854,-0.5218923,4.725366,3.7008314
1668856143259,-1.073564,0.18218519,-0.27060533,-8.289732,3.0339932,-8.357489
1668856143358,3.2660475,0.6018373,1.2540694,-3.8673286,0.6676986,0.23795128
1668856143456,0.38345936,-1.3693669,1.1410627,8.957823,5.8947687,20.825762
1668856143554,1.5660597,1.1900831,-0.10567658,-2.0218549,-9.82553,-7.861086
1668856143657,0.030847786,-0.74080503,-0.08124269,-2.4235783,-15.910655,-13.952049
1668856143758,-3.3056,-2.5916722,1.6663914,11.809267,13.447535,12.997032
1668856143858,0.97231615,-0.7792884,-1.0793672,-6.3303967,2.7678547,-4.3551335
1668856143961,-1.225665,-0.5270085,-0.28893074,-13.3420315,-3.9239843,-2.4004388
1668856144060,2.407807,1.3446275,0.13560809,0.9707279,5.5569468,11.349461
1668856144161,1.10487,0.8504521,-0.131943,5.7013555,-1.7564182,6.57397
1668856144262,-0.24708772,0.59145284,0.4715741,-0.0026259422,-9.644223,-3.6847076
1668856144363,-0.31733516,-0.5465556,-0.5442649,1.1906762,-7.407121,-4.461552
1668856144465,-2.069856,-1.260636,-0.38300124,15.71697,8.7877035,1.4391451
1668856144567,0.8263236,-1.8653748,0.28465483,-1.9192979,-0.2373395,-2.075041
1668856144665,-1.4125843,0.34161633,-0.05070032,-7.77654,-4.295521,0.27479553
1668856144768,1.9197402,1.3177502,-0.036650836,-1.1829791,5.893568,1.733818
1668856144870,1.0254599,1.4087665,-0.27732465,3.1258674,-0.523489,5.885388
1668856144970,0.4097258,0.87305343,0.27976805,1.9471414,-11.395536,-2.1687229
1668856145069,-0.8750387,0.036803547,-0.71774554,4.6704054,-7.205634,-1.6970105
1668856145171,-3.2182488,-1.304617,0.092848785,5.6476693,6.834134,0.014746904
1668856145272,1.6595193,-2.0028155,0.45141613,-6.126377,1.5663013,-3.4608655
1668856145374,-0.33504972,1.2872078,-0.81120515,-10.4296055,-2.2212815,-0.2809012
1668856145474,1.8574338,1.5138322,1.1135745,-4.0641756,3.2002258,2.914169
1668856145575,-0.2599155,1.234675,0.6536066,7.375584,-2.9574122,9.608347
1668856145677,0.18432316,0.9738432,1.1502254,3.1334553,-8.534735,-1.4143224
1668856145781,-2.1498768,-1.1317472,0.22906773,8.396725,-0.59151983,-2.4607754
1668856145878,-2.198134,0.68552333,-0.26083177,2.301179,3.6664617,13.2406025
1668856145976,-0.92879325,0.5199837,-0.9309312,-4.7244997,5.7996836,-4.018839
1668856146078,3.0736308,-0.8379297,-0.41843036,-2.0519679,4.099873,2.6524653
1668856146184,0.8562552,-1.7334318,-0.39766157,16.724018,-0.07606411,12.792939
1668856146289,0.7200362,0.77226365,0.8729007,-2.3802478,-7.677959,2.0969477
1668856146379,0.33764583,0.5126536,0.40621343,1.0950532,-13.010558,-5.9040294
1668856146481,-0.50730866,-3.483662,0.8906153,6.63913,6.9099016,-2.3845532
1668856146583,-0.39185852,0.08506048,0.47585002,-4.665481,3.0139842,5.1292152
1668856146684,-1.0106468,-0.1421747,-1.3194301,-10.320261,-2.8984342,-4.6149735
1668856146786,0.060779303,1.4393089,-0.9504783,-9.594959,-2.8017883,7.214056
1668856146888,0.5044071,2.1436157,-0.37261683,16.897518,5.1282735,13.816995
1668856146986,1.9948745,0.83945686,0.22967857,-0.26817465,-10.085932,-5.143162
1668856147087,-1.1535851,-0.47019967,0.6755971,-0.21833277,-12.970317,-3.348409
1668856147193,-4.0147934,-0.40361732,-0.6328378,16.812778,7.949226,14.763814
1668856147291,-0.9593356,-0.6650599,-0.8570187,-7.620077,0.72064304,-1.5642221
1668856147393,0.72553384,-0.36391225,-0.58213747,-8.538632,-1.5577879,-1.3190237
1668856147505,3.1231093,-0.44820917,1.7311411,-6.187479,4.8529515,5.6797915
1668856147592,0.5813739,2.154,-0.2974826,-3.3362885,-4.664263,5.045499
1668856147692,-0.15668233,0.20784079,-0.26205346,-3.5622509,-10.185093,0.047082365
1668856147795,-0.47371206,-1.1317472,-0.3567348,0.0021939278,-10.333776,-1.4497882
1668856147990,-3.837037,1.2139062,-0.7354601,17.312069,6.3552256,21.434687
1668856148001,-0.47798797,-0.82693446,0.098957255,-3.3744924,1.6744423,-7.56386
1668856148107,2.1634684,-0.77256906,-6.1084726E-4,-6.4264846,-3.7586079,-2.1445532
1668856148266,3.3637831,-2.1396453,1.8258225,2.5417275,3.0139523,7.262085
1668856148301,-0.5115846,1.8601826,-3.290787,11.4295025,-5.6339436,12.637609
1668856148400,0.35719293,0.44668207,-0.74401194,-0.36878943,-10.7893915,-0.10830104
1668856148504,-0.28801447,-1.6082082,-0.41354358,1.259553,-10.217951,-2.1957476
1668856148599,-4.0147934,-3.7243357,1.8026103,9.107823,5.231593,0.22281265
1668856148704,-3.5682642,-0.4005631,-1.196039,2.384191,-1.6425929,1.626689
1668856148832,-2.113837,-1.552621,-1.2888877,-3.928999,-6.1756897,-3.7110882
1668856148914,1.6253119,-1.7218257,-0.79959905,-7.3928165,0.412179,-4.5487275
1668856149005,-0.86160004,0.37704548,-1.6065283,21.847595,10.878555,4.680937
1668856149124,0.14690876,2.3343527,0.2675511,-0.34808302,-9.457655,-1.1006985
1668856149259,-0.4291202,-0.063375406,2.0182393,3.59464,-12.908116,-10.3405285
1668856149311,-1.8786608,-2.7596552,1.2815576,6.555807,-0.8237071,-2.9118016
1668856149410,-2.5823567,-0.100637086,-2.2656324,-2.3967261,3.052565,4.3372507
1668856149509,-0.019241689,-1.6546326,-0.30847788,-10.007093,-3.0096164,-5.3554773
1668856149615,1.100594,0.2377723,-0.39888325,-3.0078506,0.12495136,-2.3146086
1668856149712,1.8995823,0.99094695,-0.81487024,32.882763,12.514721,23.703787
1668856149816,2.4835522,2.169882,-0.8331957,1.1267736,-16.243711,-3.028159
1668856149920,-2.1431577,-0.8837433,1.5808727,0.1038723,-21.169636,-8.221438
1668856150015,-2.225622,-3.7896965,2.8741891,21.31557,3.2063713,1.7060059
1668856150115,-1.5640744,0.25304347,-0.37811446,-0.1788063,6.6412783,13.417473
1668856150220,-0.49020493,-0.08292252,-0.89733464,-6.0348444,-0.54906034,-3.7450414
1668856150316,1.10487,-0.28999972,-1.155723,-5.4537907,-3.4986396,-0.9890816
1668856150419,1.988766,0.08078455,0.03970507,38.25084,11.362617,25.14959
1668856150521,2.3290079,1.4423631,-0.3854446,2.6711273,-15.436014,-3.166033
1668856150621,-0.21959959,0.24998924,0.11972606,-1.78061,-17.215069,-6.9052553
